,id,lang,difficulty,word_count,title_length,opened,translated,spoken,liked,closed,avg_reading_time,std_reading_time,avg_reading_time_OOF,std_reading_time_OOF,avg_reading_time_firsttrans,std_reading_time_firsttrans,feedback_difficulty_easy,feedback_difficulty_ok,feedback_difficulty_hard,feedback_difficulty_too_hard
654,69537,fr,60,483,8,1,55,0,0,1,208.0,0.0,164.0,0.0,199.0,0.0,0,0,0,0
655,79906,fr,41,557,10,2,49,0,0,2,369.5,47.5,369.0,48.0,166.5,136.5,0,0,0,0
656,115029,fr,57,379,7,2,42,0,1,0,0,0,0,0,0,0,0,0,0,0
657,155104,fr,70,487,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,135587,fr,61,222,11,5,54,0,1,3,5374.333333333333,7064.354291480259,532.6666666666666,254.92133862995638,340.0,121.50994472332981,0,0,0,0
659,151359,fr,56,387,11,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0
660,113343,fr,52,451,9,1,32,0,0,1,160.0,0.0,85.0,0.0,158.0,0.0,0,0,0,0
661,413800,fr,60,137,14,1,33,2,0,1,334.0,0.0,334.0,0.0,309.0,0.0,0,1,0,0
662,413794,fr,44,162,8,3,45,2,1,1,44.0,0.0,44.0,0.0,36.0,0.0,0,1,0,0
663,587231,fr,68,697,9,2,52,0,1,1,835.0,0.0,835.0,0.0,826.0,0.0,0,1,0,0
664,591343,fr,52,673,11,1,51,0,1,1,115.0,0.0,107.0,0.0,109.0,0.0,0,1,0,0
665,591395,fr,41,644,8,1,45,0,1,1,126.0,0.0,86.0,0.0,119.0,0.0,0,1,0,0
666,591345,fr,61,761,10,1,49,0,1,1,210.0,0.0,195.0,0.0,198.0,0.0,0,0,1,0
667,591394,fr,68,299,12,1,24,1,1,1,109.0,0.0,96.0,0.0,82.0,0.0,0,1,0,0
668,591400,fr,62,407,12,1,28,0,1,1,143.0,0.0,117.0,0.0,134.0,0.0,0,0,1,0
669,591346,fr,42,928,12,1,60,0,1,1,267.0,0.0,254.0,0.0,252.0,0.0,0,1,0,0
670,591393,fr,66,577,11,1,46,0,1,1,204.0,0.0,169.0,0.0,194.0,0.0,0,0,1,0
671,600821,fr,45,232,9,1,40,0,1,1,797.0,0.0,443.0,0.0,769.0,0.0,0,0,1,0
672,600822,fr,48,198,10,2,33,0,1,2,196.0,0.0,170.0,0.0,184.0,0.0,0,1,0,0
673,603958,fr,50,215,11,1,29,0,1,1,241.0,0.0,116.0,0.0,228.0,0.0,0,0,1,0
674,605672,fr,54,216,12,3,31,5,1,2,91.5,37.5,91.5,37.5,69.0,33.0,0,0,1,0
675,605668,fr,55,832,21,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
676,605579,fr,40,268,19,1,21,0,1,1,68.0,0.0,65.0,0.0,63.0,0.0,0,0,1,0
677,605583,fr,42,111,15,1,13,0,1,1,145.0,0.0,145.0,0.0,0.0,0.0,0,0,1,0
678,605605,fr,54,233,9,1,24,1,1,1,744.0,0.0,676.0,0.0,739.0,0.0,0,0,1,0
679,605937,fr,53,293,7,1,42,0,1,1,474.0,0.0,266.0,0.0,420.0,0.0,0,0,1,0
680,606625,fr,54,321,10,1,32,0,1,1,505.0,0.0,475.0,0.0,497.0,0.0,0,0,1,0
681,606808,fr,59,332,14,1,38,0,1,1,174.0,0.0,139.0,0.0,165.0,0.0,0,0,1,0
682,607302,fr,48,308,13,1,35,0,1,1,146.0,0.0,146.0,0.0,133.0,0.0,0,1,0,0
683,607386,fr,57,378,12,1,40,0,1,1,188.0,0.0,188.0,0.0,180.0,0.0,0,0,1,0
684,607390,fr,60,321,9,1,35,0,1,1,149.0,0.0,149.0,0.0,136.0,0.0,0,0,1,0
685,607912,fr,57,369,9,1,35,0,1,1,299.0,0.0,299.0,0.0,284.0,0.0,0,0,1,0
686,608126,fr,59,270,10,1,21,0,1,1,125.0,0.0,125.0,0.0,121.0,0.0,0,0,1,0
687,609002,fr,53,302,15,1,0,0,0,1,38.0,0.0,38.0,0.0,0.0,0.0,0,0,1,0
688,608980,fr,61,448,10,1,14,1,0,1,190.0,0.0,190.0,0.0,176.0,0.0,0,0,1,0
689,608938,fr,50,430,8,1,16,0,0,1,1260.0,0.0,160.0,0.0,337.0,0.0,0,1,1,0
690,608934,fr,48,808,3,1,11,0,0,1,721.0,0.0,75.0,0.0,708.0,0.0,0,0,1,0
691,609094,fr,46,1176,7,1,19,0,0,1,2961.0,0.0,235.0,0.0,2947.0,0.0,0,0,1,0
692,609176,fr,59,438,12,1,11,0,0,1,1411.0,0.0,110.0,0.0,1404.0,0.0,0,1,0,0
693,609311,fr,61,235,12,1,4,0,0,1,667.0,0.0,119.0,0.0,663.0,0.0,0,1,0,0
694,609313,fr,64,317,13,1,46,0,1,0,0,0,0,0,0,0,0,0,1,0
695,609466,fr,60,253,18,1,38,0,1,0,0,0,0,0,0,0,0,1,1,0
696,610002,fr,59,477,9,1,35,0,1,1,663.0,0.0,637.0,0.0,647.0,0.0,0,0,1,0
697,610093,fr,51,289,5,1,19,0,1,1,263.0,0.0,170.0,0.0,246.0,0.0,0,1,0,0
698,207015,fr,64,921,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,207016,fr,56,368,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,207687,fr,37,683,9,1,2,4,0,2,244.0,0.0,244.0,0.0,91.5,91.5,0,0,0,0
701,294488,fr,81,132,15,0,6,1,0,1,5857.0,0.0,5857.0,0.0,5857.0,0.0,0,0,0,0
702,294489,fr,70,972,11,0,22,2,0,0,0,0,0,0,0,0,0,0,0,0
703,294495,fr,52,597,13,8,43,2,3,7,706.1428571428571,1164.510618067451,706.1428571428571,1164.510618067451,584.1428571428571,1162.2184978456908,0,0,0,0
