,id,lang,difficulty,word_count,title_length,opened,translated,spoken,liked,closed,avg_reading_time,std_reading_time,avg_reading_time_OOF,std_reading_time_OOF,avg_reading_time_firsttrans,std_reading_time_firsttrans,feedback_difficulty_easy,feedback_difficulty_ok,feedback_difficulty_hard,feedback_difficulty_too_hard
369,1415351,de,43,496,11,1,16,0,0,1,287.0,0.0,287.0,0.0,260.0,0.0,0,0,0,0
370,1415275,de,61,290,11,1,10,0,0,1,184.0,0.0,184.0,0.0,160.0,0.0,0,0,0,0
371,1461769,de,43,828,8,2,15,0,0,1,196.0,0.0,193.0,0.0,182.0,0.0,0,0,0,0
372,1466684,de,35,181,11,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
373,1406518,de,48,142,7,1,6,0,0,1,180.0,0.0,180.0,0.0,124.0,0.0,0,0,0,0
374,1405719,de,56,200,10,3,12,0,0,1,198.0,0.0,196.0,0.0,184.0,0.0,0,0,0,0
375,1418549,de,59,309,6,1,13,0,0,1,303.0,0.0,303.0,0.0,291.0,0.0,0,0,0,0
376,1418056,de,52,187,9,1,14,0,0,1,213.0,0.0,213.0,0.0,196.0,0.0,0,0,0,0
377,1455185,de,56,218,10,1,14,0,0,1,250.0,0.0,249.0,0.0,231.0,0.0,0,0,0,0
378,1455184,de,45,122,6,1,6,0,0,1,89.0,0.0,89.0,0.0,79.0,0.0,0,0,0,0
379,1455183,de,40,192,8,1,4,0,0,1,115.0,0.0,115.0,0.0,71.0,0.0,0,0,0,0
380,1455065,de,46,706,10,1,29,0,0,1,743.0,0.0,628.0,0.0,734.0,0.0,0,0,0,0
381,1454711,de,41,200,9,1,6,0,0,1,216.0,0.0,216.0,0.0,196.0,0.0,0,0,0,0
382,1454117,de,64,319,7,1,10,0,0,1,209.0,0.0,209.0,0.0,205.0,0.0,0,0,0,0
383,1464965,de,49,182,11,1,12,0,0,1,141.0,0.0,141.0,0.0,133.0,0.0,0,0,0,0
